,serial_number,User Name,URL,Post Created,combined_text,mention_other,mentioned_other,attack,target,description
275,110,chingte,https://www.facebook.com/100044573580122/posts/920574426105002,2023-12-26 18:11:51 CST,"【 總統候選人第二場電視政見發表會 第二輪發言 】 ​ 世界正在快速轉變，固然對台灣是一項挑戰，但也是一項機會。未來我將掌握變化、抓住機會，擴大台灣的優勢，讓台灣能夠向上提升、立於不敗之地。我會妥善運用 ＃數位轉型 以及 ＃淨零轉型 兩道力量，打造智慧永續的新台灣，帶動台灣第二次的經濟奇蹟。 ​ 我們先來談數位創新。科技創新，一日千里，全球智慧化的時代已經來臨，我們必須要妥善運用科技創新，同時推升數位轉型，讓台灣能夠成為「智慧科技島」。 ​ 第一，我們要持續壯大半導體產業，我們提出「半導體產業的國家級戰略」，讓半導體產業的原料、儀器設備、研發，還有 IC 設計、晶圓製造、封裝測試，以及協力廠商，都能在台灣成為一個生態系統，我們壯大半導體產業，也來幫助其他的科技產業以及傳統產業。 ​ 第二，我們必須要發展人工智慧。人工智慧讓台灣能夠成為產業化，再幫助其他的產業，讓其他的產業也能夠人工智慧化。人工智慧對台灣來説非常重要，我們必須要用人工智慧，來幫助廣大的中小企業能夠順利數位轉型，以及妥善因應氣候的變遷、淨零轉型。只要中小企業能夠得到妥善照顧，有 150 到 160 萬家的中小企業，提供 900 多萬的工作機會，中小企業穩定、社會就會安定。另外，我們也必須照顧沒有得到關心或是支持的產業，在數位化的過程中不受到疏漏，我們要照顧他們達到數位轉型的正義。未來，我們將應用科技的創新，推動全面化、智慧化的生活，像是智慧交通、智慧旅遊、智慧教育、智慧防災、智慧家庭，甚至智慧城市等，來達到智慧國家，進行成功的數位轉型。 ​ 接著是淨零轉型。 蔡英文 Tsai Ing-wen總統在 2021 年 4 月 22 號世界地球日宣布，2050 淨零轉型是台灣的使命， 蘇貞昌 院長也在去年 3 月公布台灣 2050 淨零轉型路徑圖。在 2030 年前，我們將投資 9 千億新台幣，帶動企業民間的共同投資，逐步走向能源轉型更安全，企業轉型更有競爭力，社會轉型更永續，生活轉型更有韌性，逐漸邁向 2050 淨零轉型的目標。 ​ 在淨零轉型的過程當中，能源轉型是非常重要的，今年一月，立法院已經通過了《氣候變遷因應法》，不但確立了 2050 淨零轉型目標，同時也提供法治的基礎來課徵碳費，同時也已有碳盤查、碳定價的機制。未來，我將跟國際接軌，建立一套碳交易的制度，同時推動再生能源的發展，讓企業要用綠電才有辦法避免碳關稅的問題，同時也應該減少台電發電的碳係數，來協助企業面對種種問題。 ​ 接著談到淨零轉型或能源轉型，我們要先跟大家報告，蔡英文總統是台灣史上第一個推動能源轉型的總統。2016 年以前，燃煤的比例非常高，所以蔡總統提出了減煤，再用天然氣暫時性替代；另外，也看到法律規定 2025 年台灣的核能發電廠第三廠第二個機組，一定要在 2025 年除役，在這種狀況之下，順勢提出 2025 非核目標的計劃，並不是在核能機組還可以運轉的過程當中，把它中斷，不讓它運作。核能機組停止後，我們大力發展綠能產業，在這幾年來也有相當成果，去年綠能的發電已經占台灣發電佔比 10 %，超過了核能發電 5 %，在這種狀況之下，我們只要持續推動綠能產業的發展，一定可以迎刃解決氣候變遷下產業面臨的各種問題。 ​ 很多人擔心，未來台灣的能源是不是能夠穩定供應，我要特別跟大家說明，蔡總統任內，總共建置了 6 座發電廠、18 座發電機組，提供建置了 1,700 萬瓩的裝置容量，我在當行政院長時，也核定了 7 個機組、總共 900 多萬瓩的裝置容量。 ​ 大家如果擔心缺電，可以把手機拿出來查詢當下的備轉容量率。台灣最缺電的時候，是馬英九前總統把政權交給蔡英文總統的時候，也就是 2016 年 5 月 30 號，當時的備轉容量率才剩下 1.64 % 可以供使用。 ​ 但是現在不管任何時候，我們的備轉容量率都已到 10 %到 15 %左右，換句話說，即便是在尖峰時刻，我們的用電仍然有剩餘。根據台電的推估，在 2030 年前，我們的需求會增加 7 百萬瓩，但是我們供應可以達到 9 百萬瓩，也就是說未來的供電會更加穩定。 ​ ＃缺電的時代已經過去，最重要的，是推動能源的第二次轉型、發展多元的綠能。 ​ 未來我當總統，一定會好好推動多元綠能的發展，不僅是風力發電、太陽能發電，也包括地熱發電、生質能發電、氫能發電，以及海洋潮汐能發電等，讓這些電源能夠充分供應未來綠電的需求。同時，我們會建置儲能設備，與民間共同合作，讓儲電的機能能夠發揮到最大。另外，我們也必須就目前現行的台電電網去做智慧化發展，同時也做區域電網，讓我們的用電更有韌性、更有效益。 ​ 未來，我們在經濟發展上，只要持續推動，更好的未來還在前面。我一直都希望在大家的共同努力之下，讓台灣的企業可以立足台灣、佈局全球、行銷全世界。無論任何時候，太陽在什麼地方、在哪裡升起，通通都可以照到台灣的企業。 ​ 為了達到這個目標，我在擔任行政院長時，積極改善台灣的投資環境，也提出歡迎台商回台投資方案、投資抵減等方案，目前已經有 2 兆多元的投資回到台灣。過去這幾年，我們也積極跟菲律賓、越南、印度等國家重新簽訂投資保障協定，並成功跟美國簽訂《臺美 21 世紀貿易倡議》第一階段，也和加拿大、英國，甚至跟澳大利亞，洽簽甚至談判類似的協議，目的就是希望讓台灣企業能夠真正立足台灣、好好發展，佈局全球、行銷全世界，讓台灣企業能夠走出去，能夠壯大台灣的力量。我們對未來的台灣有信心，我們也一定會逐步完成這樣的目標。",yes,馬英九,yes,馬英九,
273,112,chingte,https://www.facebook.com/100044573580122/posts/920600546102390,2023-12-26 20:20:01 CST,【 總統候選人第二場電視政見發表會 第三輪發言 】 ​ 侯市長談女力，他已經輸在起跑點。我邀請 蕭美琴 Bi-khim Hsiao 搭檔參選，除了借重他的專業，也是對女性的尊重。三組裡，只有侯趙配在女力方面是零。 ​ 侯市長批評我的市政，他可能沒有注意到，我在台南市長任內，滿意度一直都是全國第一，我的市政表現比其他兩位市長要來得好。侯市長可能也沒有看到，合併後的台南或是南部跟雙北的條件是不一樣的，當初幼兒照顧，我們是先走準公共化、和保姆合作，才有辦法照顧需要照顧的家庭。 ​ 在居住方面，台南市是先推動直接的租金補貼，然後在我的任內規劃社會住宅，現在黃偉哲市長已經要把它蓋起來了，這些都在逐步推動當中。 ​ 我很高興看到兩位在這個公開的場合上面談論核能，我要再次強調，剛剛我已經提到， 2025 非核家園，並不是蔡英文總統強硬地把可以運轉的核電終止，而是因為法律的規定，最後一個機組就是核三廠的第二號機組，必須要在 2025 年期中停止運轉，這是法律規定。還好蔡總統因應局勢，推動綠能產業的發展，否則的話，今天台灣的能源狀況會更慘。 ​ 我要請教兩位市長，你們在當市長的時候都說，核電沒有安全，就沒有核電；核廢料沒有去處，就沒有核電。但現在要出來選總統，態度卻完全改變。請問，你們當初所講的這些條件，現在都已經改變了嗎？ ​ 另外，也應該要跟社會大眾說明清楚，你們所說的，COP28 談到 2050 年核電要三倍，這是有人提出的主張，並不是聯合國氣候變遷大會的共識。大會的共識是，再生能源要增加兩倍、用電效率要增加一倍，這才是大會的共識。 ​ 我們要跟社會大眾說明清楚，今天不是只有核一、核二、核三要延役，侯市長、柯主席還不約而同說，要核四重啟。公民投票已經通過了，你們今天在這個場合上，說還要再重啟核四，你們把公民投票的法律效力置放於何地？你們應該要和社會大眾清楚說明。 ​ 我當初之所以說沒有把新興的核能科技算在內，是因為我的任期兩任也才 8 年，新興核能技術什麼時候可以成熟問世，是不清楚的。所以，我才說，我們必須要考量到八年的任期，並不是說我的能源政策規劃只限於八年，希望柯主席不要誤會。 ​ 接下來，我想要來談談，國民黨為台灣帶來哪些禍害？ ​ 國民黨帶給台灣的第一大禍害，就是死抱一個中國的神主牌，造成國家認同分歧，影響國內團結。過去國民黨反共，是要反攻大陸、消滅萬惡共匪、解救大陸同胞，過去國民黨曾帶領國人打過古寧頭戰役、八二三砲戰、一江山大陳島戰役，曾經守護過中華民國，也守護過台灣。 ​ 後來經國先生知道反攻無望，因此推出十大建設，晉用大量台籍人士，說出「我在台灣住了 40 年，當然是台灣人，也是中國人」的話。換句話說，他是走落地生根這條路，放棄了落葉歸根。 ​ 再看看現在以馬英九、趙少康、韓國瑜、朱立倫為首的國民黨，不思如何落實經國先生的路線，卻反其道而行。 ​ 第一，不但不反共，而且還親共。第二，嘴巴說要守護中華民國，但是一方面反對軍購案、杯葛國防自主，另外一方面接受九二共識，完全無視於習近平去年在中共二十大會上已經再次定調，九二共識就是一個中國原則，就是一國兩制，完全沒有中華民國存在的空間。第三在經濟上還要重啟服貿，準備開放大量的中生來台就業，要將經濟再度地鎖進中國，完全不理會台灣社會將遭受多大的衝擊。 ​ 經國先生說，沒有台灣問題，只有中國問題。但每次中國對台灣進行威脅，馬英九為首的這些國民黨人，都不斷批判政府、批判台灣挑釁中國。我要請全國民眾來評評理，國民黨對得起經國先生嗎？對得起生養它的這塊土地嗎？對得起廣大的台灣人民嗎？ ​ 國民黨帶給台灣社會的第二大禍害，就是國民黨黑金體制不改，傷害民主價值，影響社會安定。國民黨的黑金體制在 2000 年下野之後完全沒有改變，他們仍然緊抱新店的羅家、台中的顏家、雲林的張家，還有花蓮的傅家，不分區名單裡面不是政二代，就是地方勢力的代表。國民黨所提名的區域立委候選人，充斥著性騷擾被判刑確定、被控竊佔國土、被控詐領健保費，還有炒股入獄的這些人。國民黨仍然緊抱著牛鬼蛇神，黑金體制完全沒有改變。在這種狀況下把國家交給他們，會是什麼樣的情況？ ​ 國民黨帶給台灣的第三大禍害，就是國民黨為了取得政權，不擇手段。第一個手法是賄選，過去的國民黨，國庫通黨庫、國庫通私庫，官商勾結、謀取不當利益再來進行賄選，鞏固政權。現在的國民黨，被司法單位判刑、賄選確定在案的比比皆是，錢從哪裡來？有人說錢從中國來，希望司法單位也能夠查一查。 ​ 第二個手法是用扭曲、抹黑、造謠、攻擊的方式想要贏得選舉，這個可以從 Lin bay 好油結合國民黨黨工就可以看得出來，國民黨網軍養在中央黨部，創造假消息、扭曲事實、攻擊對手、攻擊政府，這是國民黨的第二個手法。 ​ 第三個手法，是挾中國外力以自重。台灣每次大選，中國一定介入，企圖扶植親中政權，因為用買的、用騙的，比用搶的容易。這一次更加嚴重，無論是用戰爭與和平的大外宣，或是趙少康說，我是和平的恐怖份子，貼我戰爭的標籤，或是利用 ECFA 以商逼政，通通都是國民黨的手段，無非是想要取得政權。 ​ 侯市長應該跟國人說明，國民黨副主席夏立言出訪中國，為什麼中國商務部就公布對商務的調查，然後接著對 ECFA 就採取行動，有沒有裡應外合？國民黨有沒有借用中國力量來取得政權？這些，侯市長都像一個局外人，他是個政治門外漢，他所提出來的政策或他的論述，通通都是馬英九為首等人的主張。支持侯友宜，等於支持馬英九等這些人，侯友宜當選，等於一中勢力復辟、等於黑金王朝班師回朝，對台灣、對國家未來的發展絕對不利。 ​ 我希望全國鄉親，能夠支持台灣，支持長期和大家一起打拚的民主進步黨。過去我們共同為民主打拚，未來我們共同為和平奮鬥，讓台灣更安全、經濟更發展、人民安居樂業。,yes,"侯, 國民黨, 柯, 馬英九, 朱, 趙",yes,"侯, 國民黨, 柯, 馬英九, 朱, 趙",
270,115,chingte,https://www.facebook.com/100044573580122/posts/920754936086951,2023-12-27 09:00:00 CST,"讓台灣「這個世代」，繼續走入世界、迎向未來，支持吳沛憶、吳崢！ ​ 昨天，我與吳沛憶、吳崢，分別前往台北崁頂永義宮、中和力行福德宮參香祈福。距離選戰剩下最後不到三個禮拜，請大家與我們一起繼續拚，讓美德贏台灣，也讓台灣贏得美！ ​ 台北中正萬華選區的 吳沛憶，年輕優秀，懷抱著「想為台灣做事情」的心情，投入政治。他積極參與太陽花學運，與一群勇敢、堅強、愛台灣的年輕人，站在第一線守護台灣。正因為有他們的努力，才能阻止服貿協議，守護台灣的經濟與民主。 ​ 沛憶年輕、專業、有國際觀。他任內主提案率中正萬華第一名；連續 5 年問政質詢率 100%，服務市民案件超過 5,000 件，開辦行動服務站 1,140 場次。會做事，大家都看得見。 ​ 新北中和選區的 吳崢，充滿理想與抱負。吳崢 10 年前也參與了太陽花學運，為了台灣爭一口氣，更拯救了台灣的未來。 ​ 這是我第六次來到中和，為吳崢輔選、打氣，這一區非常競爭，我們不能把這麼重要的席次拱手交給對手的家族。吳崢關心居住正義，未來進入國會，會加速中和社宅的興建，同時完善社宅友善設施與環境，造福周邊居民，讓租金回到合理、青年負擔得起的金額。 ​ 除了以上兩位優秀的年輕人，民進黨的不分區名單也都是優質的人選。我們的不分區第一名 ＃林月琴 投身社會公益，名單中也有長期從事弱勢照顧的 ＃孫一信，這些優質的人選，代表我們對於台灣社會的責任。 ​ 這場選舉，要選對的人、走對的路，對的人就是賴清德、 蕭美琴 Bi-khim Hsiao，對的路就是民主這條路。懇請各位鄉親，明年 1 月 13 日，總統副總統支持 2 號賴清德、 蕭美琴，立委支持民主大聯盟，政黨票支持 6 號民主進步黨，讓台灣繼續走入世界、迎向未來！",yes,吳,no,,
263,122,chingte,https://www.facebook.com/100044573580122/posts/1168543844126055,2023-12-28 09:59:19 CST,【直播中】吸學生的血，炒自己的地，揭穿侯炒地野心真面目,yes,侯,yes,侯,
253,132,chingte,https://www.facebook.com/100044573580122/posts/921849489310829,2023-12-28 22:09:17 CST,在民主道路上，持續壯大台灣！ ​ 今天，三場政見發表會正式結束，我充分掌握這三次難得的機會，向國人報告我的國家願景藍圖、提出 9 項重大政見，向國人報告，我要帶領的國家方向，是在民主的道路上持續壯大台灣、走入世界、迎向未來，不是走回頭路。 ​ 我希望國人對台灣有信心，過去幾十年來，我們從專制獨裁，走向今天民主自由開放的年代。固然我們目前深受各種挑戰，但只要我們團結一致，一定可以在波濤洶湧的變局當中穩健前進。 ​ 國際社會已經看到台灣、肯定台灣，也上架台灣，大家都認為台灣已經是國際社會一股良善正面的力量。國際肯定我們，我們也應該要對自己有信心，我們應該要穩健往前走。 ​ 我也利用這個難得的機會，再次向國人報告，民進黨這次所推薦或提名的區域跟不分區的立委，都是秉持民主大聯盟的精神，跨黨派、跨世代、跨領域，邀請優秀的好人才，共同承擔下一個階段的責任。 ​ 我希望國人能夠關注到，如果未來國會是國民黨過半，或是藍白合過半，目前民進黨在地方政府只有 5 個縣市長，國眾兩黨跟無黨籍則擁有 17 席。如果國會再由國民黨掌握、或是藍白掌握，在台灣的政治權力上，是非常嚴重的失衡。未來即便是我當選總統，要推動國政，都會遭遇到相當大的困難。 ​ 所以，敬請國人在總統、副總統支持賴清德、蕭美琴 Bi-khim Hsiao 之外，在立委，不管是區域或是不分區，都能夠支持民進黨所推薦民主大聯盟優秀的人選。 ​ 讓我們一起承擔台灣下一個階段的責任，在民主道路上，持續壯大台灣。 ​ 三場政見發表會的詳細內容，也都已經放到我們的競選官網上，歡迎國人同胞參考。20ε9 #TeamTaiwan 選！ #挺台 台湾 玫見發 在民主道路上 持續壯大台灣 走入世界 走入世界、迎向未來，不走回頭路！ 走入世界、迎向 迎向未來， 不走回頭路！ 第三場總統電視政見發表會 2 2 龍请極,yes,"國民黨, 藍白",no,,
243,142,chingte,https://www.facebook.com/100044573580122/posts/922460935916351,2023-12-29 23:02:06 CST,大家好，我是賴清德，今年 64 歲，天秤座 B 型，我將代表民主進步黨參選總統。 ​ 今天晚上，是我第一次參加 ＃人蔘好彩投應援之夜。 ​ 4 年前， 蔡英文 Tsai Ing-wen 總統和我獲得 817 萬票的託付，明年我將和 蕭美琴 Bi-khim Hsiao，繼續帶領台灣、走向世界。 ​ 這 4 年來，我們不用膝蓋走路，我們勇敢自信地與世界同行。 ​ 這次，我邀請美琴和我搭檔，要以國家希望工程的願景藍圖，延續小英總統 8 年的政績。 ​ 我和美琴都是認真打拚勤奮的行動派，一定不會辜負大家的期待，我們會好好帶領國家，守護民主台灣！ ​ 很多人都説，賴清德蕭美琴是「＃美德贏台灣」，但今天晚上加上小英總統，我們是「＃英德美、＃贏得美」！ ​ 今天晚上，我們 3 個人都在一起，可以說是 3 個願望一次滿足。 ​ ​ 大家應該都有看上個禮拜的副總統政見發表會，美琴的表現，絕對是第一名。 ​ 跟大家說，我也有看，我也非常肯定美琴。同時也感謝趙少康先生對我的心心念念，這麼惦記著我，一場政見發表會提到我的名字超過 40 次。 ​ 感謝趙先生對我的真心推薦，他說，如果賴清德當選總統，我就是他的老大、我就是他的老闆、我就是他心目中的掃黑英雄。他還說，我將來一定是最好的總統。 ​ 我從來沒有這麼贊同過趙少康先生，他應該是吃了一顆大顆的誠實豆沙包。 ​ 不過我想和大家說，賴清德當總統，人民才是老大、人民才是老闆，每個認真打拚的人，才是真正的英雄！ ​ 過去 4 年，我很榮幸和蔡英文總統一起為台灣打拚、一起面對許多挑戰，現在的賴清德有信心，接下小英總統的棒子，繼續守護台灣。 ​ 明天，我要去辯論了。我要和今年曖昧了大半年，最後卻破局的兩個人辯論，請大家準時收看，為我加油好不好？ ​ 我認為，要談女性的領導力與決策力，全台灣可能沒有第二個男性比我更適合。小英總統是台灣第一位女總統，我是他的行政院長、又是他的副總統。 ​ 這 4 年來，我擔任副總統，小英總統常常和我密集討論國政，我要和大家說，總統真的非常辛苦，要帶領整個國家穩健前進，確實相當不容易。尤其台灣面臨特殊的政治情勢，在世界扮演重要的角色，總統要顧慮的事情真的非常多。 ​ 小英總統這些年白頭髮變多了，皺紋也增加了不少，不過，最近應該有很多人注意到，他的笑容也越來越藏不住了。 ​ 我知道，他已經準備好要快樂畢業、高歌離席了，我跟大家透漏一個機密，其實，他接下來想要搭火車環島旅行。 ​ 我做了 4 年的台灣副隊長，接下來要接棒小英總統，成為台灣隊長。未來我會以和平為燈塔，民主為指南針，繼續帶領台灣乘風破浪，自信前行，航向世界！ ​ 這段時間為了爭取人民的支持和認同，我一步一腳印，已經繞了全台灣整整六圈，接下來準備要繞第 7 圈了。 ​ 我猜，現在侯市長跟柯主席的幕僚，現在也應該正在看網路直播，以上的內容，我明天辯論都不會講。但接下來我要報告的內容，兩位不妨好好參考。 ​ 過去 8 年，我是執政團隊的一份子，我親自見證、參與了小英總統帶領台灣成功走過的五大轉型。 ​ 包括穩健的民主路線、經濟的典範轉移、普及的社會照顧、成功的能源轉型、多元平權的社會，這就是對的路。 ​ 因為 4 年前、8 年前，你們選擇了對的人，讓這 8 年來我們都走在對的路上。 ​ 我會帶領國家繼續向前，我要推動國家希望工程，為台灣未來繼續打下基礎，打造創新繁榮、公義永續、民主和平的台灣，請大家和我一起打拚，一起和民進黨一起努力！ ​ 小英總統有給美琴衣服，但大家都說，小英總統好像沒有給我衣服。 ​ 不過，其實 4 年來，小英總統已經把最好的經驗傳承給我了。 ​ 前 2 年有個傳言，說我和小英總統大打出手，這是假訊息、是認知作戰，今天利用這個機會，我要和大家澄清，我們沒有大打出手，但是我們很常打電話。 ​ 我擔任台南市長、行政院長、副總統時，我常常接到小英總統的電話討論事情。我要說再說一遍，當總統真的很辛苦。 ​ 8 年來，小英總統為台灣全心全意付出，先前疫情剛開始時，甚至幾乎沒有睡覺，有時候還要早上 5、6 點起來開會，我們要再給他一個熱烈掌聲。 ​ 這幾年，我非常榮幸和小英總統一起打拚，這些年他做到了。未來我和美琴會繼續延續，他還沒有完成的，就交給我和美琴接棒努力來完成。 ​ 我和美琴的搭檔是討論很久的，不是中選會登記截止前一天才臨時找他的。有人說我們是天作之合、美德贏台灣，說起來也對，因為我和美琴認識快 30 年了。 ​ 我們對國家都有強烈的使命感，我們有想法也有做法，我們有最豐富的歷練，也有最完整的國家願景，更有守護台灣的堅強意志。 ​ 我在總統府已經上班 4 年了，美琴也在總統府工作過，我們當選隔天，一樣繼續工作，520 就職日我也只不過是換個辦公室而已，一起繼續打拚！ ​ 謝謝今天晚上現場以及收看直播的每位好朋友，我知道大家的每份熱情、每個行動，都是為了更好的台灣。 ​ 讓我們繼續 ＃選對的人、＃走對的路，讓美德贏台灣、讓台灣贏得美。給下一代一個更好的國家，給世界一個更好的台灣！ ​ 最後，我要在這裡下動員令。 ​ 所有 TEAM TAIWAN 的朋友，1 月 13 日一定要出來投票。總統副總統 2 號賴清德、蕭美琴一票，立法委員支持民主大聯盟，不分區支持 6 號民進黨。 ​ 讓總統副總統當選、國會過半、國家更有力量！,yes,"侯, 柯, 趙",yes,趙,
237,148,chingte,https://www.facebook.com/100044573580122/posts/922907755871669,2023-12-30 18:49:30 CST,稍早在辯論會的過程當中，媒體提問有關中華民國憲法的問題，因時間有限，我的確講快了點有口誤，我把中華民國憲法講成中華民國。 ​ 柯文哲市長知道我口誤，可是他在記者會上又來攻擊這一點，我認為非常不應該。就像我也有聽到柯市長提到窮人要繳更多稅的口誤，但是我不會利用他的口誤來進行攻擊。 ​ 在這裡，我想再次說明我的原意，避免讓國民黨、民眾黨惡意曲解。我認為，有主權才有國家，有台灣才有中華民國，我擔任總統的使命，就是守護台灣、也守護中華民國，我的方法是根據之前發表的和平四大支柱行動方案，也就是強化國防、強化經濟、強化民主陣營合作，同時在對等、尊嚴之下，願意與中國交流合作，促進兩岸人民福祉，以保護台灣、穩定兩岸，促進印太的和平。 ​ 守護中華民國是我的使命，反觀國民黨以及侯友宜市長，說要以中華民國憲法要來守護中華民國，但我們都很清楚，中華人民共和國在國際上所宣傳的一個中國三階段論裡，並沒有中華民國存在的空間。 ​ 當侯友宜接受九二共識，而九二共識又已經被習近平重新強調過了，就是一個中國原則、一國兩制，在這種狀況下，如何用中華民國憲法守護中華民國？如何用九二共識守護中華民國呢？ ​ 有誤會，我就會說明清楚，希望所有的朋友，能幫我分享這篇文章，不要讓對手的曲解和抹黑的企圖得逞。,yes,"侯, 國民黨, 民眾黨, 柯",yes,"侯, 國民黨, 民眾黨, 柯",
230,155,chingte,https://www.facebook.com/100044573580122/posts/923263779169400,2023-12-31 11:22:18 CST,今天上午在行程中，有媒體朋友問我，關於侯友宜市長把「九二共識」當護國神山的看法，我認為這種說法，對台灣非常危險。 ​ 侯友宜市長主張，所謂的「符合中華民國憲法的九二共識」，問題是在於《中華民國憲法》沒有九二共識，更何況九二共識，已經被中國詮釋為一國兩制。如果把九二共識跟《中華民國憲法》混為一談，才是真正令人憂慮、危險的地方。 ​ 在昨天的辯論會中，面對國家主權，我也向兩位候選人提出了許多問題，遺憾的是，兩位候選人都實問虛答。 ​ 「中華民國跟中華人民共和國有沒有互相隸屬？」他們沒有回答。 ​ 「要消滅中華民國的到底是共產黨還是民進黨？如果是民進黨，為何已經連續兩次執政，中華民國還在？」他們也沒有回答。 ​ 「如果是共產黨，為什麼侯友宜市長和柯文哲主席兩位，不約而同都接受一個中國原則。一個是接受九二共識，一個是接受兩岸一家親？」他們還是沒有回答。 ​ 一直以來，我們皆以此為基礎，強化團結人民、經濟自主、國防實力、國際支持等綜合國力，才能夠更有效因應複雜的國際區域局勢挑戰。 ​ 我的態度很明確，未來我擔任中華民國總統，當然是依照《中華民國憲法》還有現行的法律在推動國政，毫無疑問。,yes,"侯, 柯",yes,"侯, 柯",
215,170,chingte,https://www.facebook.com/100044573580122/posts/923871065775338,2024-01-01 11:30:48 CST,2024 新年快樂！ ​ 一早和 蔡英文 Tsai Ing-wen 總統一起在府前廣場升旗，也將春聯紅包袋發給來府參觀的民眾，我也感受到大家滿滿的熱情和支持，謝謝大家。 ​ 新的一年，台灣迎來新的挑戰，四年前、八年前，大家選擇了對的人，所以我們正走在對的道路上。 ​ 過去八年，我是執政團隊的一份子，我親身見證、參與了小英總統帶領台灣成功走過的轉型；但是，我們也可以看到，世界的確在改變中，因為百年疫情的衝擊，也因為威權的擴張而改變。 ​ 放眼國際，全球供應鏈在重組、科技不斷加速進步、氣候變遷的挑戰也越來越大。經過全民共同努力，現在，全世界已經「上架台灣」，台灣是世界的台灣，我們也有更紮實的力量，面對新的挑戰。 ​ 展望新的一年，我們不要走回過去，要繼續選對的人、走對的路。請給我機會，未來，我會接棒帶領國家向前走，在變局中掌握契機，將挑戰當作是台灣成長轉變的機會！ ​ 什麼是對的路？ ​ 第一，我會繼續走在穩健的民主路線上。我會以中華民國台灣，團結台灣社會、維持自由民主的現狀。在蔡總統的「四個堅持」基礎上，推行和平四大支柱，強化國防以確保嚇阻、多元經貿以確保安全。讓世界看到台灣對於自由、民主、人權等普世價值的堅持，與國際夥伴肩並肩，發揮威懾的力量。同時，也要在維持尊嚴、對等的前提下，持續與中國深化交流。 ​ 第二，我會走在創新繁榮的經濟路線上。相較國民黨執政時期，在經濟政策上過度依賴中國市場，甚至還主張服貿，與時代的趨勢完全背道而馳；我會持續擴大投資基礎建設，發展包含「五大信賴產業」在內的核心戰略產業，成功找出台灣新一波成長動能。讓台灣，成為世界不可或缺的供應鏈，更走往繁榮、穩健的經濟路線！ ​ 第三，我會走在擴大社會投資、普及社會照顧的公義路線上。因為我們的經濟發展良好、稅收增加。因此，國家可以在還債和維持財政紀律上，進一步推動「0-22 投資未來世代」、「國家和你一起養 2.0」、「長照 3.0」、居住三對策等擴大社會照顧的政策。我會建構普及、平價、優質的服務體系，來減輕個人及家庭的負擔。 ​ 第四，我會走在第二次能源轉型、迎接淨零挑戰的永續路線上。淨零轉型是世界的共識，更是台灣的責任。現在綠電的發電量已經超過核電，我們更要持續推進多元綠能發展，以符合國際供應鏈要求。也要強化電網韌性、提倡深度節能，因為淨零轉型是全球趨勢，也是台灣必須堅定前進的道路。 ​ 在我們面前，還有許多需要解決的問題。但只要我們懷抱希望，只要我們堅持正確的國家方向，我們就能在驚濤駭浪之中乘風破浪，穩健地達到我們的目標，為下一代打造一個更好的台灣。 ​ 懇請全體國人，1 月 13 日 ＃台灣美德站出來，支持賴清德和 蕭美琴 Bi-khim Hsiao，我們最有能力穩穩地掌舵，讓台灣走向未來，不走回過去，繼續自信勇敢地擁抱世界、走向國際。,yes,國民黨,yes,國民黨,
179,206,chingte,https://www.facebook.com/100044573580122/posts/925462855616159,2024-01-04 11:02:13 CST,正確的路要繼續走，國會過半讓台灣更有力！ ​ 選戰進入最後倒數，昨晚我與 TEAM TAIWAN 的新北隊友們，在土城舉辦選前造勢晚會。感謝新北鄉親不畏夜晚低溫，踴躍現身力挺台灣，也懇請各位鄉親站出來，讓我們一起迎向最終的勝利！ ​ 就像《在路上》影片裡一樣，總統、副總統要能掌控方向盤，在對的方向認真打拚，把方向盤抓穩讓國家繼續前進，但國家的引擎在國會，國會的力量夠，車子才能夠跑得快。 ​ 席次沒有過半的國會，很難施展抱負、推動改革，也不能讓台灣繼續在正確的道路上穩定前行。因此，我要懇請全國的鄉親，繼續選對的人，才能讓台灣繼續走對的路。 ​ 過去 8 年， 蔡英文 Tsai Ing-wen 總統用對的方式，帶領著台灣走在正確的道路上，現在，我與 蕭美琴 Bi-khim Hsiao對土地有深刻的感情、對國家有強烈的使命、對未來更有清晰的願景，我們會承接蔡總統的路線，繼續讓台灣走進世界、讓世界上架台灣。 ​ 我們會用 #國家希望工程 ，打造更美好的台灣。更要守護 #民主和平的台灣 、打造 #創新繁榮的台灣、推動 #公義永續的台灣 。 ​ 總統、副總統要掌握方向盤，國會扮演國家的引擎，也不能沒有力。敬請大家在支持我與美琴的同時，也能力挺民進黨所推薦的立委候選人，新北的立委候選人， 何博文 Ho Po-wen、 林淑芬、 李坤城、 吳秉叡、 蘇巧慧、 張宏陸、 羅致政粉絲團、 吳崢、 莊銘淵、 吳琪銘、 曾柏瑜、 賴品妤，各個都是優秀的戰將，而我們不分區的名單，更是廣納社會的人才。 ​ 懇請大家 1 月 13 日，一定要出來投票，總統副總統 2 號賴清德、蕭美琴一票，立委民主大聯盟一票，讓新北 12 席全壘打，政黨票請投給 6 號民主進步黨。 ​ 三票顧台灣，總統要當選、國會要過半，選對的人，繼續走對的路，讓我們發揮守護台灣的關鍵力量，共同為台灣的未來打拚！ ​ #選對的人 #走對的路 #上架台灣 #台灣美德站出來,yes,吳,no,,
