Page Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Overperforming Score (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x )
賴清德,chingte,100044573580122,POLITICIAN,TW,2020年5月20日宣誓就任第15任副總統,2010-12-15 08:29:54,856591,892756,2024-01-12 23:00:51 CST,2024-01-12,23:00:51,Photo,"48,107",44843,1947,140,726,8,35,8,111,289,,-,0,0,0,N/A,https://www.facebook.com/100044573580122/posts/715554109940369,,https://www.facebook.com/photo.php?fbid=715554109940369&set=a.519537106208738&type=3,,,賴清德,,,,,4.23
賴清德,chingte,100044573580122,POLITICIAN,TW,2020年5月20日宣誓就任第15任副總統,2010-12-15 08:29:54,856591,892756,2024-01-12 22:18:05 CST,2024-01-12,22:18:05,Photo,"35,134",31867,2034,389,404,0,22,1,89,328,,-,0,0,0,N/A,https://www.facebook.com/100044573580122/posts/930418768453901,明天，我們就要投票了，我們就要一起決定台灣的命運了。 ​ 在今天這關鍵的夜晚，新北迎向勝利選前之夜湧入不見盡頭的人潮，全場滿溢的熱情，讓我們對明天的勝利充滿信心。 ​ 只要大家站出來投票，我們一定能迎向最後的勝利。 ​ 這場選舉，我已經環島第八圈，走遍每一個縣市，從台灣北角的基隆，到國境之南的屏東；從國之北疆的馬祖，到景色亮麗的東海岸。我握過一雙又一雙溫暖的手，聽到一聲又一聲的加油。在大家的眼神中，我看到對這塊土地深厚的感情，以及對國家深切的期許。 ​ 感謝每一位支持台灣的人，我希望，我們共同走完最後一哩路，達到我們期盼的目標。 ​ 不管是 2016 年的 116 萬票，或是 2020 年的 139 萬票，新北鄉親都是用全國最高票，肯定 蔡英文 Tsai Ing-wen 總統，走正確的路。 ​ 這一次，懇請大家也要用全國所有縣市的最高票，支持賴清德，給出身新北的囡仔，最大的肯定。 ​ 新北是我生命的起點，永遠的家。我的父親、全村長輩，幾乎都在礦區工作。礦工雖然辛苦，但我相信，那個時代的礦工對台灣經濟發展，有巨大的貢獻，他們都應該贏得尊敬，而不該是被歧視。 ​ 我沒有忘了我的根，我永遠以身為礦工之子為榮。 ​ 我的生命經驗不是最艱苦的，這世上比我辛苦的還有許許多多人，但我熱愛的故鄉教會我的事，已經足以讓我勇敢堅強，不向命運屈服。 ​ 未來領導國家，我們也會在波濤洶湧的國際局勢中，不畏艱難，乘風破浪，帶領台灣勇往直前。 ​ ​ 今年，全球有超過 65 個國家舉行大選。全世界都在關注，台灣人民會做出怎樣的選擇。 ​ 國際都看得很清楚，中國所偏好的人選就是我的對手，因為民進黨堅持的民主價值，就是一黨專政最鮮明的對照。 ​ 國際趨勢已經越來越明顯，如果台灣沒有繼續走對的路，而是選擇再次向中國靠攏，台灣就沒有優勢，外資對台灣的投資，更可能暫緩停止。 ​ 所以，這一仗，台灣必須要贏。 ​ 不僅為自己贏、也讓世界的台灣贏，贏得全球民主的第一場勝利。 ​ 選舉已經來到最後關頭，今晚就是決勝時刻，我知道，很多關心台灣前途的朋友都很緊張。 ​ 但是，我要告訴大家：擔心的話，就要去投票；焦慮的話，就要去拉票；煩惱的話，就要去催票。 ​ 我知道，大家在意自己的未來，但更在意台灣的未來。如果你不去投票，你所在意的事情，就會被另一個人決定。 ​ 當你認為，不差你這一票的時候，那一下說要合作、一下又分手的鬧劇會回來。年輕人的低薪、股市無法破萬點，這種些低迷的經濟，也通通都會回來。 ​ 現在我們所熟悉的民主，不只是前人努力打拚，所累積而來的民主，也是太陽花年輕人走上街頭、拒絕服貿，所打造的民主，更是大家四年前出門投票、拒絕「一國兩制台灣方案」，所捍衛的民主。 ​ 走進投票所，投下選票、做出選擇的那一刻，民主才會是人民當家作主。 ​ 台灣，也才能是我們的台灣。 ​ 過去 8 年，我們選對人，選擇正確的國家路線，拒絕走回過去、鎖進中國、向威權專制低頭的路線，這完全證明，命運完全掌握在我們自己手上。 ​ 過去，大家為了信念站出來，是因為你們相信，那是你捍衛台灣的力量，是守護民主的力量。 ​ 我們要有信心、更要充滿希望，不要讓過去你起身對抗的人、事、物回來，而是要延續 8 年以來的光榮。 ​ 不要讓好不容易建立的改革成果消失，而是要創造台灣下一階段的進步與奇蹟。 ​ 對我來說，沒有比為國家和人民服務，更有意義的使命了。 ​ 未來，賴清德、 蕭美琴 Bi-khim Hsiao 要打造的台灣，是把國人生活照顧得更好的台灣。我會讓所有人感到驕傲、可以幸福地生活。 ​ 我會用人唯才，不分黨派、尊重專業，組織最好的團隊，團結全國、壯大台灣；我會擦亮民進黨「清廉、勤政、愛鄉土」的招牌，落實愛與和平、非暴力的核心價值。 ​ 我會走民主和平的路，我會站在自由民主、國際陣營這一邊，更會永遠站在台灣人民這一邊。 ​ 我會走創新繁榮的路，將經濟成長所帶來的繁榮，和全國人民分享。 ​ 我會走公義永續的路，建立公平的社會，讓大家看見希望。 ​ 我會繼續減輕人民的負擔，讓大家可以事業、家庭都兼顧；從老到小，政府一起都會守護。我會繼續投資未來世代。因為支持年輕人，就是國家最好的投資。我會繼續落實居住正義。未來，社會住宅全力蓋、加速蓋，讓人人都有一個家。 ​ 要延續好的政策，推動「國家希望工程」，國會就要過半。因此，我廣納了跨世代、跨領域、跨黨派的人才，組成民主大聯盟，就是希望能夠和全台灣的人才一起，創造更好的未來。 ​ 拜託大家，我們不要分散民主力量，不要過度樂觀，而讓國會藍白過半。這樣的話，改革推不動、建設做不來，國家安全更會受到嚴重衝擊。 ​ 總統、副總統要當選，國會要過半，新北絕對是關鍵中的關鍵，新北贏、台灣就會贏，台灣贏、新北就會贏。 ​ 我要懇請大家，集中選票，支持賴清德、蕭美琴，也支持我們所推薦的優秀立委候選人。 ​ 新北的候選人們，各個都是優秀的戰將。第1選區的 何博文 Ho Po-wen，第2選區的 林淑芬，第3選區的 李坤城，第4選區的 吳秉叡，第5選區的 蘇巧慧，第6選區的 張宏陸，第7選區的 羅致政粉絲團，第8選區的 吳崢，第9選區的 莊銘淵，第10選區的 吳琪銘，第11選區的 曾柏瑜，第12選區的 賴品妤。 ​ 每一位，都已經準備好與我一起，建設充滿希望的國家。他們不只是新北隊，更是永遠的台灣隊。 ​ ​ 親愛的台灣人民，我們要選對的人、走對的路，讓台灣繼續進步，所以，明天，請大家一定要去投票，只要去投票，我們就一定會贏！ ​ 總統、副總統，請投給 2 號賴清德、蕭美琴，讓美德贏台灣，台灣贏得美。 ​ 立委票，請投給民進黨民主大聯盟所推薦的候選人，還有一張政黨票，拜託大家請集中選票，唯一支持 6 號的民主進步黨。讓跨黨派、跨世代、跨領域的好人才，進入國會。 ​ 2024，團結一致，再贏一次。 ​ 台灣必須要贏，不僅為自己贏，也要讓世界的台灣贏，一起贏得全球民主的第一場勝利！,https://www.facebook.com/photo.php?fbid=930418091787302&set=a.519537102875405&type=3,,,,,,,,3.04
賴清德,chingte,100044573580122,POLITICIAN,TW,2020年5月20日宣誓就任第15任副總統,2010-12-15 08:29:54,856591,892756,2024-01-12 21:15:05 CST,2024-01-12,21:15:05,Photo,"40,996",36263,1766,188,664,16,40,4,92,1963,,-,0,0,0,N/A,https://www.facebook.com/100044573580122/posts/930381415124303,我準備要上台了！ ＃我們一起 ＃在路上,https://www.facebook.com/photo.php?fbid=930381388457639&set=a.519537102875405&type=3,,,,,,,,3.54
賴清德,chingte,100044573580122,POLITICIAN,TW,2020年5月20日宣誓就任第15任副總統,2010-12-15 08:29:54,856591,892756,2024-01-12 20:16:01 CST,2024-01-12,20:16:01,Photo,"28,436",26201,1088,302,350,4,22,3,75,391,,-,0,0,0,N/A,https://www.facebook.com/100044573580122/posts/930348521794259,選前之夜，集結新北！ 明天，去投票！就會贏！,https://www.facebook.com/photo.php?fbid=930348491794262&set=a.519537102875405&type=3,,,,,,,,2.46
侯友宜,houyuih,100044642490075,POLITICIAN,TW,顧好台灣，人民好康！,2016-05-26 07:40:26,623075,673674,2024-01-12 20:08:10 CST,2024-01-12,20:08:10,Photo,"56,326",50841,3826,422,366,39,114,7,76,635,,-,0,0,0,N/A,https://www.facebook.com/100044642490075/posts/937665757731499,剛剛同仁告訴我，還不到八點，所有鄉親已經塞爆板橋第一運動場外，而且還在持續湧入，感謝來自全國的好朋友們，我們等等見！,https://www.facebook.com/photo.php?fbid=937665367731538&set=a.265757784922303&type=3,,,,,,,,5.12
柯文哲,DoctorKoWJ,100044470088043,PERSON,TW,"現任台灣民眾黨主席，前臺北市市長、臺大醫院急診部醫師、臺大醫院創傷醫學部主任、臺大醫學院教授
興趣:建立SOP

人生哲學：
對的事情認真做，不對的事不要做
心存善念，盡力而為
",2011-10-20 12:27:28,2063355,2196545,2024-01-12 19:56:00 CST,2024-01-12,19:56:00,Photo,"110,466",101427,5930,1198,1181,102,71,16,75,466,,-,0,0,0,N/A,https://www.facebook.com/100044470088043/posts/914472460045082,,https://www.facebook.com/photo.php?fbid=914472443378417&set=a.520233149469017&type=3,,,,,,,,4.23
侯友宜,houyuih,100044642490075,POLITICIAN,TW,顧好台灣，人民好康！,2016-05-26 07:40:26,623075,673674,2024-01-12 19:00:28 CST,2024-01-12,19:00:28,Live Video Complete,"27,703",13890,11655,686,1147,6,36,5,51,227,crosspost,Yes,141696,147805,354535,02:58:39,https://www.facebook.com/100044642490075/posts/401308792418092,2024總統大選的最後一哩路，侯康邀請您與我們同行，共同見證政黨輪替的歷史時刻，我們每一個人每一張票都將改變台灣未來！,https://www.facebook.com/houyuih/videos/401308792418092/,,,【Live直播】「贏回中華民國」選前之夜！,,,,,6.2
賴清德,chingte,100044573580122,POLITICIAN,TW,2020年5月20日宣誓就任第15任副總統,2010-12-15 08:29:54,856591,892756,2024-01-12 18:49:07 CST,2024-01-12,18:49:07,Live Video Complete,"49,651",31975,14740,895,1565,8,38,4,95,331,crosspost,No,145649,151847,275781,03:11:47,https://www.facebook.com/100044573580122/posts/2353610638361487,🔴直播中｜美德站出來！ TEAM TAIWAN 迎向勝利選前之夜！,https://www.facebook.com/chingte/videos/2353610638361487/,,,🔴直播中｜美德站出來！ TEAM TAIWAN 迎向勝利選前之夜！,,,,,7.49
柯文哲,DoctorKoWJ,100044470088043,PERSON,TW,"現任台灣民眾黨主席，前臺北市市長、臺大醫院急診部醫師、臺大醫院創傷醫學部主任、臺大醫學院教授
興趣:建立SOP

人生哲學：
對的事情認真做，不對的事不要做
心存善念，盡力而為
",2011-10-20 12:27:28,2063355,2196545,2024-01-12 18:00:18 CST,2024-01-12,18:00:18,Live Video Complete,"72,955",41975,23501,2228,4663,22,77,20,110,359,owned,Yes,389827,414492,0,04:00:21,https://www.facebook.com/100044470088043/posts/1040694030525464,選前之夜台北大動員！民眾黨凱道大造勢！1/13「回家投票」！ 時間：1月12日18:00-22:00 地點：凱達格蘭大道 小提醒： 1.歡迎自製白紙標語，向台灣告白。 2.16:00入場，景福門安檢。 3.禁帶汽笛及違禁品。 4.場地出入難，先上廁所、備零食。 5.溫差大，注意保暖。 113年總統、副總統擬參選人柯文哲、吳欣盈政治獻金專戶 銀行：台北富邦 012/中崙分行 5907 帳號 8211-0000-299722。 - 2024 柯文哲競選官網：https://www.2024kpromise.tw/:=:https://2024kpromise.tw/ 木可好店MUKO SHOP：https://kp.muko.tw/ 加偶的LINE獲取最新消息：https://lin.ee/50DJ9cO:=:https://page.line.me/qkp3171s 誠實的柯P在臉書：https://facebook.com/DoctorKoWJ 真實的柯P在IG：https://instagram.com/doctorkowj 認真的阿北在Youtube：https://www.youtube.com/channel/UCllMvuz1DIPIoqNnur7_Pig Follow KP on Twitter：https://twitter.com/KP_Taiwan 微博上面也能找到偶：https://www.weibo.com/u/7068501418:=:https://passport.weibo.com/visitor/visitor?entry=miniblog&a=enter&url=https%3A%2F%2Fwww.weibo.com%2Fu%2F7068501418&domain=weibo.com&ua=facebookexternalhit%2F1.1+%28%2Bhttp%3A%2F%2Fwww.facebook.com%2Fexternalhit_uatext.php%29&_rand=1705054077454&sudaref,https://www.facebook.com/DoctorKoWJ/videos/1040694030525464/,,,選前之夜台北大動員！民眾黨凱道大造勢！1/13「回家投票」！,,,,,9.26
賴清德,chingte,100044573580122,POLITICIAN,TW,2020年5月20日宣誓就任第15任副總統,2010-12-15 08:29:54,856591,892756,2024-01-12 17:52:11 CST,2024-01-12,17:52:11,Live Video Complete,"15,330",9963,3888,466,722,7,18,5,69,192,crosspost,No,79331,83975,141136,01:40:56,https://www.facebook.com/100044573580122/posts/1061719438423143,【直播中】美德站出來！ TEAM TAIWAN 挺台南！黃金週造勢！,https://www.facebook.com/chingte/videos/1061719438423143/,,,【直播中】美德站出來！ TEAM TAIWAN 挺台南！黃金週造勢！,,,,,2.31
柯文哲,DoctorKoWJ,100044470088043,PERSON,TW,"現任台灣民眾黨主席，前臺北市市長、臺大醫院急診部醫師、臺大醫院創傷醫學部主任、臺大醫學院教授
興趣:建立SOP

人生哲學：
對的事情認真做，不對的事不要做
心存善念，盡力而為
",2011-10-20 12:27:28,2063355,2196545,2024-01-12 17:30:19 CST,2024-01-12,17:30:19,Photo,"52,394",48113,2359,1071,481,3,34,7,62,264,,-,0,0,0,N/A,https://www.facebook.com/100044470088043/posts/914375506721444,明天，就是 #總統大選 了 。我想請大家花幾分鐘思考，明天過後，你希望台灣是什麼模樣？ 去年五月二十日，我正式宣布參選，我在觀音山旁、在淡水河邊向人民宣示，我要讓台灣重新成為美麗之島福爾摩沙，而不是外媒所說世界最危險的地方。我希望台灣是中美溝通的橋樑、而不是中美對抗的棋子。我希望台灣是團結和諧的國家，不是分裂仇恨的國家。 選舉過程中，面對各種攻擊、抹黑、騷擾，我仍不改其志。我們容或有不同的意見；在辯論的過程中，也會針鋒相對，但我反對為了勝選而在同胞裡製造敵人，撕裂國家，因為我知道當選舉結束，我們還是要共同生活。我要從選舉開始，實踐一場「 #改變台灣的社會運動」。 「選舉經費過高是政治敗壞的開始」，我堅持用小額募款。不會鋪天蓋地買廣告而向建商財團靠攏。我們不靠遊覽車、便當動員造勢，小草們自動自發搭大眾運輸前來，選舉旗幟有，但我們鼓勵重複使用、垃圾不落地。選舉也可以很環保，只看你要或不要。 過去，每逢大選就會出現很多家庭糾紛，一堆人在家裡為了支持誰吵的翻天覆地。這次，我鼓勵年輕支持者多打電話給父母爺奶溝通，關心家中長輩，了解他們的需求，促成 家庭和解、社會和解、乃至兩岸和解。 這場選舉，主導的不再是政黨，而是「 #公民力量 」，人們期待擺脫舊政治，期待公開透明的新文化，期待第三勢力帶領台灣開創新局。 請相信，柯文哲會用理性、務實、科學，解決人民生活困境、處理國家危機。 請相信，柯文哲會落實清廉、勤政、愛民、愛鄉土，深化民主、還權於民。 請相信，柯文哲會時刻思考著，如何留給下一代更好的台灣。 當人民託付於我，我將全心全意為國效力。 親愛的國人朋友，讓我們好好靜下心來想一想。明天，你會把你的未來，託付給甚麼樣的政黨與領導人？ 貪腐或清廉？ 謊言或誠實？ 新權貴新黨國，還是與人民堅定站在一起？ 我相信各位心裡已經有答案，明天，我需要你出門，填上你心中答案。 如果你希望台灣減少對立撕裂、邁向和解共融，如果你鼓勵誠實、反省、進步、認真的文化，請支持柯文哲，讓改變持續在台灣發生。 明天，我期待，你的答案。 ①柯文哲 吳欣盈，#最好的選擇,https://www.facebook.com/photo.php?fbid=914375483388113&set=a.520233142802351&type=3,,113 堅定意念， 投給最強的 1 最好的 1柯文哲吳欣盈 柯文哲 吳欣盈 Keep Kp Promise,,,,,,2
柯文哲,DoctorKoWJ,100044470088043,PERSON,TW,"現任台灣民眾黨主席，前臺北市市長、臺大醫院急診部醫師、臺大醫院創傷醫學部主任、臺大醫學院教授
興趣:建立SOP

人生哲學：
對的事情認真做，不對的事不要做
心存善念，盡力而為
",2011-10-20 12:27:28,2063355,2196545,2024-01-12 16:50:47 CST,2024-01-12,16:50:47,Photo,"28,831",27313,893,127,260,5,13,4,44,172,,-,0,0,0,N/A,https://www.facebook.com/100044470088043/posts/914379936721001,選戰終於來到最後一天，今天車隊掃街最終站，回到台北市。一整趟的車程都感受到台北人充沛旺盛的熱情，謝謝曾經給我兩次機會的台北市民，請你繼續支持我，讓我把改變台北的經驗拓展到全台灣。 我和 吳欣盈 車隊掃街起點，是在新北投車站，剛出站就在北投中繼市場看到大批攤商跟民眾，對我比讚。沿路都有人大喊「柯P政績在這裡」，謝謝台北市民，肯定我過去的辛勞。 好多學生、小朋友，都跑出來跟我打招呼。#小朋友好，雖然你不能投給我，但是你可以請你爸媽、爺爺奶奶，慎重考慮投我一票。路過信義東門時，發現 陳佩琪Peggy 也加入小草應援團，一起向我們打氣。謝謝佩琪，有你真好。 下午的麥克風手，是要參選台北市文山南中正的6號 張其祿 他擔任不分區立委期間，是本屆國會113位委員中獲得公民監督評鑑獲獎次數最多的委員，也是史上第一人，打破口袋國會評鑑系統，第一位獲得7星級的立委。文山南中正已經20年沒有換過立委了，懇請讓張其祿帶給大家改變翻轉的機會。 車隊掃街在傍晚劃上句號，如果你覺得在路上匆匆一瞥不夠過癮的，今晚一起上凱道。#今晚來凱道，#明天去投票，總統投給①柯文哲、吳欣盈，政黨票支持⑫ 台灣民眾黨。請你一定要出來投票，#下架藍綠、#你我有哲。,https://www.facebook.com/photo.php?fbid=914376410054687&set=a.520233149469017&type=3,,SSC 公司行號登記 02-8661-8603 f 柯文哲,Photos from 柯文哲's post,,,,,1.1
賴清德,chingte,100044573580122,POLITICIAN,TW,2020年5月20日宣誓就任第15任副總統,2010-12-15 08:29:54,856591,892756,2024-01-12 15:28:26 CST,2024-01-12,15:28:26,Live Video Complete,"16,743",8472,6713,352,936,3,11,4,43,209,crosspost,No,46510,48371,81232,00:49:30,https://www.facebook.com/100044573580122/posts/930351611283693,【直播中】台灣隊出發！與我們一起在路上！🚗 1月12日 車掃最終場,https://www.facebook.com/chingte/videos/930351611283693/,,,【直播中】台灣隊出發！與我們一起在路上！🚗 1月12日 車掃最終場,,,,,2.53
侯友宜,houyuih,100044642490075,POLITICIAN,TW,顧好台灣，人民好康！,2016-05-26 07:40:26,623075,673674,2024-01-12 15:16:43 CST,2024-01-12,15:16:43,Photo,"68,063",61796,4310,694,262,12,89,12,111,777,,-,0,0,0,N/A,https://www.facebook.com/100044642490075/posts/937532581078150,就在明天！政黨輪替的希望，就在明天！ 我永遠記得蔣渭水前輩的這句話：「同胞需團結，團結真有力」。 如果明天，我們不團結，就會讓黑金貪腐延續，新潮流吃銅吃鐵吃國家； 如果明天，我們不團結，就會讓壞人繼續囂張，好人飽受害怕； 如果明天，我們不團結，就會讓子孫面臨戰爭威脅，看不到和平的曙光。 明天是113投票日，也是經國先生逝世紀念日，經國先生曾說過：「今天不做，明天會後悔」。 只要明天，我們團結一致，就可以讓黑金貪腐的民進黨，到此為止； 只要明天，我們集中力量，就可以讓好人獲得保障，壞人罪有應得； 只要明天，我們出來投票，就可以讓台海恢復和平穩定，台灣安定繁榮發展。 唯有集中力量，支持在野最強的侯友宜、趙少康，才能讓神聖的選票，發揮民主制衡的力量，真正推動政黨輪替，讓做不好的執政黨下台反省！ 我們不能再放任鴨霸的政府，欺壓百姓無視民意，明天的選擇，將決定台灣的命運，影響子子孫孫的未來！改變的希望，就在每個人手中的這一票，每一票，都是改變成真的關鍵，每一票都不能白費。 最後關頭，請大家拉三票，投三號！催票、拉票、投票，讓人民重新做主，找回公平正義、清廉勤政的政府，還給台灣應有的模樣！,https://www.facebook.com/photo.php?fbid=937532011078207&set=a.265757781588970&type=3,,,Photos from 侯友宜's post,,,,,5.95
柯文哲,DoctorKoWJ,100044470088043,PERSON,TW,"現任台灣民眾黨主席，前臺北市市長、臺大醫院急診部醫師、臺大醫院創傷醫學部主任、臺大醫學院教授
興趣:建立SOP

人生哲學：
對的事情認真做，不對的事不要做
心存善念，盡力而為
",2011-10-20 12:27:28,2063355,2196545,2024-01-12 14:33:41 CST,2024-01-12,14:33:41,Photo,"64,061",59450,2530,1039,563,7,62,14,56,340,,-,0,0,0,N/A,https://www.facebook.com/100044470088043/posts/914329946726000,全球的媒體朋友，大家好：我是台灣民眾黨的總統候選人，柯文哲，在我身旁的就是我的副總統候選人 吳欣盈女士。明天就是2024中華民國總統大選，這一次大選，將會是台灣政治史上的重要分水嶺。 過去台灣已經舉辦7次總統選舉，但是這一次，是台灣第一次出現代表 #第三勢力 的總統候選人，我們不但與傳統的藍綠兩黨分庭抗禮，更是執政黨最強力的挑戰者。 臺灣過去曾經有過零星的第三勢力，但是因為目前台灣的選舉制度不利於小黨發展，所以他們都在一段時間之後泡沫化，也讓臺灣一直在二極對抗的泥淖中打轉。 多年來，台灣人民已經厭倦藍綠惡鬥、他們只顧政黨利益而不顧人民的權益。這一種政治現狀，造成人民希望改革的浪潮愈來愈大，也讓代表台灣第三勢力的台灣民眾黨被推上台灣政治的舞台上。 過去的中央政府，在藍綠惡鬥之下，以選票為主要考量，缺乏長期規劃，台灣的情況越來越差包含 #低薪 、 #高房價 、 #少子化 、#高齡化 、能源短缺、國家債務飆升、勞保即將破產、健保的費用沒有辦法控制，更重要的是，兩岸關係越來越差。 人民的生活沒有改善、立法權也沒有發揮應有的監督功能，導致貪污腐敗叢生、黑金勾結政府、司法沒有公義，臺灣逐漸失去了我們應有的競爭力。 人民渴望改變、人民需要希望。 我在2014年競選台北市長時說過「改變台灣從首都開始，改變台北從文化開始」。「改變政治文化」就是我從政的初衷，十年來，我們不斷的呼籲、說服人民覺醒，終於讓「改變政治文化」成為多數台灣人民的期待。 我與我的搭檔吳欣盈女士以及台灣民眾黨，都不是傳統的政治人物，我來自醫界、她則有金融專業的背景，我們秉持共同的政治理念，我們共同的主張就是政府必須是「 #開放政府 、#全民參與 、#公開透明 」、面對問題、解決問題要理性、務實、科學；制定政策必須遵從「民意、專業、價值」，最重要的是必須「清廉、勤政、愛民、愛鄉土」，每一天，勤奮的解決人民的大小事，我在台北市長執政8年期間都是這樣做，未來我當選中華民國總統，我也會要求我自己和我的團隊，上緊發條、時刻思考著我們要留下一個更好的台灣給下一代。 現階段台灣面對的各種挑戰，前所未見。台灣必須停止內耗，同心協力落實「國家治理」；發揮我們海洋民族的包容力，平等對待國內所有的族群，打造一個「共融社會」。 政治上，預計下一次的國會會是三黨不過半，台灣民眾黨將在國會扮演關鍵力量，發揮監督、制衡的功能。我更會以「聯合政府」的概念，用人唯才、不分黨派，「 #團結台灣 」。 我是一位外科醫師，我認為台灣迫切需要三張國政的處方箋： 第一，「務實的經濟發展」。政府必須解決產業的各項短缺問題，包括五缺：缺水、缺電、缺工、缺地、缺人才，還有最迫切的能源議題。我們必須穩定外資的信心、創造良好的投資環境並且積極申請加入CPTPP或RCEP這一種區域經濟組織。 第二，「科學的國防準備」。我們不應當把和平寄託在對方的善意之上，所以必須台灣的國防實力提升，我會將國防預算從目前的GDP 2.5提高到3%，延續「國機國造」、「國艦國造」的政策，購買符合台灣戰略目標的國防武器，並投資國防工業，確保台灣 #國防自主 。 第三，「善意的兩岸交流」，過去我在擔任台北市長期間，舉辦八次雙城論壇，還有一次2017世大運，雖然過程複雜，但是都能在對等尊嚴的原則之下完成任務。我認為和平是「多贏」，衝突則是「多輸」，臺灣是美麗之島福爾摩沙，我們應當成為區域安定的關鍵力量。 我會依據《 #中華民國憲法 》與兩岸人民關係條例，來處理兩岸問題，確保台灣人民繼續保有民主、自由的生活方式和政治制度，並以互相認識、互相瞭解、互相尊重、互相合作、還有互相諒解的「 #五個互相 」，來促進交流，增加善意，最起碼減少風險和擦槍走火。 2024年，是台灣完成第三波民主化的歷史時刻，柯文哲和台灣民眾黨會在勝選之後，秉持初衷與理念，致力創造「社會和諧、政黨和解、兩岸和平」，我們要用繁盛的經濟和軟實力，讓台灣成為世界的焦點，讓台灣人保有繁榮、穩定、和平、讓年輕人重新感受到一個充滿希望的未來。 謝謝大家！,https://www.facebook.com/photo.php?fbid=914329856726009&set=a.520233149469017&type=3,,,Photos from 柯文哲's post,,,,,2.16
