,serial_number,User Name,URL,Post Created,combined_text,mention_other,mentioned_other,attack,target,description
155,874,chingte,https://www.facebook.com/100044573580122/posts/881210413374737,2023-10-13 19:06:58 CST,文化永續，世界台灣｜讓台灣文化永續發展，讓台灣成為世界台灣！ ​ 國家希望工程系列國政藍圖的第五場記者會，我要向文化界的各位前輩、夥伴們，以及所有國人朋友，報告我的國家文化政策：「文化永續，世界台灣」。 ​ 科技就像翅膀，將台灣帶到全世界；而文化是我們的根、是我們的臉龐，可以讓世界透過文化，了解真正的台灣。 ​ 我始終相信，「經濟使國家強大，文化使國家偉大」，為了台灣更好的未來，我想大膽站在偉大的 #蔣渭水 醫師肩上，提出文化深化台灣的五大方向： ​ 一、深化對台灣的認同 二、深化對國家的團結 三、深化對自由、民主、人權的信仰 四、深化印太和平守護者的角色 五、深化台灣邁向世界、迎向未來 ​ 以下，我也和大家報告「文化永續，世界台灣」的兩個承諾，與八項主張的具體落實。 ​ ​ 【 兩個承諾 】 ​ 🟠 第一個承諾：政府每年度必將寬列文化預算，並持續提高。 ​ 🟠 第二個承諾：推動「跨域的文化治理」，包括促進行政院跨部會合作以及協助中央政府與地方政府合作。強化「行政院文化會報」，落實《文化基本法》。 ​ ​ 【 八項主張 】 ​ 主張一：推動系統性文化保存，奠立文化根基 ​ 🔸 推動「再造歷史現場 2.0」 🔸 強化文資保存的法規體系 🔸 推動無形文化資產的保存、傳承與再生 ​ ​ 主張二：復振國家語言，促進多元文化社會共融 ​ 🔸 成立「國家語言研究發展中心」 🔸 健全國家語言的教學資源 🔸 營造多元語言文化平權的友善環境 ​ ​ 主張三：促進「藝術振興」，厚植國家軟實力 ​ 🔸 推動「重建台灣藝術史 2.0」 🔸 文化教育向下扎根 🔸 擴大支持藝文創作 🔸 發展藝術產業 🔸 持續推動 16-22 歲青年文化幣 ​ ​ 主張四：推動博物館再升級，展現台灣文化視野 ​ 🔸 研提「博物館政策白皮書」，修正《博物館法》 🔸 建構台灣的博物館系統，支持各館舍專業資源共享及合作 🔸 強化博物館的科技治理，推動博物館智慧升級示範計畫 ​ ​ 主張五：建構「地方文化區域治理」，發展地方文化特色 ​ 🔸 全面支持「以軟帶硬」的場館升級轉型 🔸 推動在地藝文創生 🔸 再深化社區營造 4.0 ​ 主張六：壯大台灣文化內容，發展「台流經濟」 ​ 🔸 壯大「台流經濟」、行銷國際 🔸 推動文化科技創新發展 ​ ​ 主張七：強化藝文工作者權益保障 ​ 🔸 從制度面全面強化藝文工作者權益保障 🔸 政府舉辦或委辦節慶活動時，應落實「優先保障藝文勞動」及 「尊重藝文專業導向」 ​ ​ 主張八：建構文化傳播體系，讓台灣文化走向世界 ​ 🔸 持續強化公共媒體和國際頻道 🔸 打造台灣為 「亞洲媒體中心 (media hub)」 🔸 支持台灣 OTT 平台國際化 🔸 擴展文化國際交流體系 ​ ​ 我要感謝多年在文化藝文界耕耘的各位好朋友們，更要感謝來自文化界各領域的重要人士今日來到現場，包括 鄭麗君 前部長、布袋戲「人間國寶」 #陳錫煌 老師、歌仔戲「人間國寶」 #廖瓊枝 老師、木雕「人間國寶」#陳啟村 老師；曾獲行政院文化獎肯定的歌仔戲名角 唐美雲粉絲團；曾獲國家文藝獎肯定的作家 #平路；詩人 #李敏勇、景觀建築師 #郭中端；總統府資政 #吳晟、總統府國策顧問 #廖武治；四位前文建會主委 #陳郁秀、#翁金珠、#陳其南、#邱坤良； 董事長樂團 主唱吳永吉、貝斯手林大鈞；民謠大師 陳明章音樂、 #林正盛 導演、#周美玲 導演、 #楊雅喆 導演、#楊力州 導演、#陳麗貴 導演、#劉芸后 導演；作家 #陳耀昌 醫師、亞榮隆．撒可努，台灣鍾肇政文學推廣協會理事長 #鍾延威，以及新境界文教基金會副董事長 #童子賢、多位前輩畫家後代及國慶主視覺設計師等，超過 150 位藝文界的前輩與好朋友來到現場，更橫跨視覺藝術、表演藝術、傳統藝術、工藝、出版、數位傳播、漫畫、音樂、文資、建築、設計、社區營造等領域。 ​ 因為你們的耕耘付出，以文化豐富每一代台灣人的心靈。希望未來大家能夠共同合作，為台灣的文化打造一個更好的未來。 ​ 我今天提出文化政策的兩大承諾、八大主張，就是希望讓台灣的文化可以永續發展，有傳承、也有創新，讓台灣人民能展現自信，讓台灣成為世界的台灣。,yes,"郭, 吳",no,,
1173,877,chingte,https://www.facebook.com/100044573580122/posts/881612916667820,2023-10-14 11:10:36 CST,把優秀的年輕人才送進國會，支持王閔生、苗博雅！ ​ 昨晚，我在台北市金華國中參加 王閔生 台北市議員、 苗博雅 MiaoPoya 團結信賴聯合晚會，看到現場眾多父老鄉親，大家團結一心、集合在一起，都是為了要把年輕有為的立法委員候選人送進國會，尤其舉辦在金華國中這個地點，讓這場活動顯得份外有意義！ ​ 長期從事民主運動的人都知道，民進黨於1986年9月28日創立，在同一年的11月10日，民進黨正式成立後的第一場全國說明會，就是在金華國中。在戒嚴令還沒有廢除掉的時代，那場說明會擠進超過兩萬人參加，展現出台灣人追求民主的決心，也向國際社會展現了不畏艱難、絕對不放棄追求民主的精神。 ​ 現在，我們必須要把台灣的年輕生力軍，源源不絕地送進國會，共同守護台灣。 ​ 王閔生曾任民進黨中央黨部發言人和青年部主任，一路接受 蘇貞昌 院長的嚴格訓練，再歷經三屆的議會議員磨練，他問政專業、一年跑3000個行程，更是排除萬難，完成國民黨多年來都做不到的事情，成功把「萬隆變電所」地下化，扎實的基層服務，獲得了鄉親的肯定。 ​ 苗博雅則是 318 學運的學生領袖，在學生時代就關心台灣，我們可以這樣說，如果不是318學運成功阻止服務貿易協定，那麼台灣現在仍會受到負面影響。博雅在當選議員之後，基層的服務大家都稱讚，電視上也經常看到他優異的口才和思辨能力，這樣優秀的人才，我們一定要把他送進國會。 ​ 身為民主進步黨的黨主席，我推動民主大聯盟，理念就是跨黨派、跨世代、跨領域的人才，好的人才我們就共同來為台灣打拚。 ​ 我相信每個時代都有他的使命，但不分世代，我們愛國家、為台灣打拚的心都是一樣的。民進黨過去努力爭取民主，現在，我們有一樣的決心要把優秀年輕人送進國會，守護台灣的主權，促進民主、和平跟繁榮，請文山、大安的朋友，讓王閔生、苗博雅當選，支持優質的國會人才！,yes,國民黨,yes,國民黨,
1195,891,chingte,https://www.facebook.com/100044573580122/posts/882446933251085,2023-10-15 21:40:02 CST,延續高雄光榮，支持邱議瑩、賴瑞隆、趙天麟！ ​ 這個週末，行程依然馬不停蹄！今天我來到高雄，和登真-邱議瑩委員一起到美濃輔天五穀宮、旗山天后宮參拜，也和賴瑞隆委員，到籬仔內代天院、前鎮鎮南宮參香祈福，衷心期盼眾神保佑台灣風調雨順、國泰民安；此外，我也到趙天麟委員的競選總部成立大會，給予他支持與祝福。 ​ 每次來到高雄，我都相當敬佩高雄鄉親的熱情活力。高雄近年的的發展與進步，大家有目共睹，除了陳其邁 Chen Chi-Mai市長的努力，我們高雄的立法委員也在中央扮演重要角色。 ​ 我和邱議瑩認識很久，他真的是民主的傳奇，不僅在 25 歲當選國大代表、在 27 歲當選民進黨最年輕的中常委，更在 30 歲當選屏東最年輕的立法委員。 ​ 一直以來，議瑩總是站在第一線守護國家、為民主打拚，在國會更是專業問政。不僅在中央協助行政院推動各項政策，更為高雄鄉親用心爭取預算和建設。這樣的好人才，我們一定要繼續讓他留在立法院。 ​ 在國防外交委員會展現國防專業的趙天麟，也需要大家的支持。天麟除了在委員會擔任召委，支持預算通過外，對外交更是內行，不僅成立台灣泰國國會議員聯誼會，支持蔡英文總統新南向政策，也完成國防自主的預算案與國安法案。 ​ 除此之外，趙天麟更是洞見國際趨勢，配合國家 2050 淨零轉型路徑，將氫能與潔淨能源引入高雄，並與立院跨黨派組成「台灣國會氫能與潔淨能源促進會」，用他的專業協助國家達到淨零轉型的目標。我們除了要讓國會要過半，更要讓趙天麟這位國防外交委員會的專業委員高票連任。 ​ 連續 15 次公督盟評鑑第一名的優質立委賴瑞隆，同樣需要高雄鄉親的支持！要獲得評鑑第一並不容易，賴瑞隆更是台灣地方自治史上，自從擔任立委後，每一期評鑑都拿下優質的立委。 ​ 這就像是第一次站上大聯盟的新人，第一次打擊就打出全壘打，然後，連續敲出15支。如此優異又穩定的表現，真的非常不容易，所以我也要拜託大家，讓賴瑞隆順利高票當選，繼續寫下他的優質紀錄。 ​ 明年的大選，關係到台灣未來的前途、子孫的幸福。除了邱議瑩、賴瑞隆、趙天麟，民進黨在高雄推出的 8 位立委候選人，都需要鄉親的鼎力支持。讓我們延續高雄的光榮，共同為台灣的未來打拚！慕 仕 明 邱,yes,趙,no,,
1092,898,chingte,https://www.facebook.com/100044573580122/posts/882950213200757,2023-10-16 18:37:22 CST,民主台灣，世界同行！歡迎 AIT ＃羅森柏格 主席再次來台 ​ 誠摯歡迎 美國在台協會 AIT 主席羅森柏格（Laura Rosenberger）再次訪台，這已經是我們今年 4 次見面。很高興在短短時間內，再次盡地主之誼，與台灣堅定的好朋友、老朋友相聚。 ​ 今天，我也特別邀請 #台灣桃園隊 7 位立委及候選人，包括 鄭運鵬 Cheng Yun-Peng、黃世杰、立法委員湯蕙禎、趙正宇、彭俊豪、 劉仁照、 桃園區立委候選人 范綱祥 律師/環工技師，一同與 Laura 主席參觀臺灣客家茶文化館，向她分享台灣在地的文化，也一起品嚐別具特色的台灣好茶。 ​ 我相信，透過在地特色的交流，可以持續提升世界對台灣多元文化的認識，建立更廣泛、更緊密的連結。 ​ 相見的時間雖然短暫，但我也再次感謝美國在雙方簽訂第一階段《台美21世紀貿易倡議》的努力，我們也針對台美合作、區域安全、經貿投資等議題，深入交換意見。 ​ 我始終堅信，守護台海的和平與穩定，符合世界民主夥伴的共同利益。台灣未來也會在「#四個堅持」及「#和平四大支柱」的基礎上，持續扮演區域負責任的角色。 ​ 祝福 Laura 主席，此行順利愉快、圓滿成功，期待我們能在務實、穩健的基礎下，與民主夥伴自信同行！,yes,趙,no,,
1102,901,chingte,https://www.facebook.com/100044573580122/posts/882973796531732,2023-10-16 21:30:03 CST,結合社會力量，打造民主和平、創新繁榮、公義永續的台灣！ ​ 最近我持續走入校園，和更多的年輕朋友面對面互動。今日來到新竹陽明交通大學，除了感謝同學們的出席參與，也和大家深入說明「國家希望工程」政策願景。 ​ #陽明交通大學 多年來為國家春風化雨、培育頂尖人才，早在 2000 年， 就超前部署成立 #科技法律研究所；現在還有「火箭阿伯」吳宗信教授的前瞻火箭研究中心。 ​ 吳宗信教授在 2021 年被政府委以重任，負責國家太空中心，前幾日將台灣第一顆氣象衛星「獵風者」成功送上太空，是台灣航太產業相當重要的一頁。台灣高科技產業能進步、經濟能穩健發展，陽明交大扮演著相當重要的角色。 ​ 此外，我知道同學們很關住居住正義，所以特別向大家報告我曾發表的「居住三策」。政府推動囤房稅 2.0，採全國歸戶、遏止房屋炒作；以青年安心成家優惠貸款，貸款額度提高到最高 1000 萬元，利息補貼也從原本的半碼 0.125，至少增加到 0.375，減輕購屋利息負擔；除了多元社宅的持續擴大供給，若想要租房，也有租金補貼政策，回應年輕世代居住的需求。 ​ 上次我在中山大學演講，有位同學提問：如果房東不願意通報租金補貼，學生或租戶是不是就領不到政府的補貼了？今天我也特別來向大家解惑。 ​ 政府對此已有相應的對策，就是以房屋稅、地價稅、綜合所得稅的三種稅賦優惠創造誘因。屋主如有申報他的房屋租予他人，便能得到這三種稅賦的減免，房客就能夠受益於政府直接的租金補貼，我們也持續積極鼓勵房東來一起加入、或成為公益出租人，來營造正向透明的租屋市場。 ​ 政府會持續以政策創造雙贏、解決居住問題，希望結合社會各界的力量，與大家共同努力，持續打造民主和平、創新繁榮、公義永續的台灣，這就是我推動 #國家希望工程 的初衷！,yes,吳,no,,
1494,910,chingte,https://www.facebook.com/100044573580122/posts/883865196442592,2023-10-18 10:19:29 CST,團結堅定，為台灣打拚，支持王世堅、高嘉瑜！ ​ 第三次來到士林葫蘆寺，我與立法院 游錫堃 院長、 王世堅 立委候選人，一同為台灣祈福，一抵達就感受到鄉親的滿滿熱情。隨後我也前往內湖的東湖福生宮，和 卓榮泰 前主席、 醫師立委邱泰源 、 高嘉瑜委員，祈求台灣國泰民安。 ​ 王世堅一身都流著台灣的血，有著民主的 DNA。他的外祖父是台灣文化協會的重要成員，他父親也曾是白色恐怖的受害者。世堅擔任代議士的資歷非常豐厚，進入國會就是即戰力，絕對會是堅守台灣路線、站在第一線捍衛台灣的尖兵，所以士林、大同這一席，我們一定要支持他。 ​ 而高嘉瑜對地方的建設和服務更是沒話說，包括正在核定的東環線、汐東線，也爭取南港隧道交通車，加速電線桿地下化速度。我要誠懇拜託南港、內湖鄉親，一定要支持這一席專業又認真的立委，我們一定要更加團結，因為每一席立委都很重要。 ​ 我還記得民進黨歷經朝小野大的年代，為了國防需求要購買軍艦，卻遭到在野黨阻擋 69 次，但現在台灣面臨的挑戰更嚴峻，因此國會一定要過半。時代給台灣人民的責任要勇敢起來，大家要團結，不要聽信抹黑，堅定台灣路線，堅定民主力量，堅定力量絕不能分散。 ​ 台灣從黑暗戒嚴時代走到了民主台灣，就是我們從街頭爭取而來，而和平一定要靠我們自己的力量，只有團結才能守護台灣，過去我們為民主打拚，未來要為和平奮鬥。 ​ 明年 1 月 13 號請鄉親們一定要站出來，總統賴清德一票，立委王世堅、高嘉瑜一票，政黨票投民進黨，堅定民主力量不能分散，百分之百支持王世堅、高嘉瑜，絕對不能被分票，站在第一線守護台灣。,yes,在野黨,yes,在野黨,
1451,920,chingte,https://www.facebook.com/100044573580122/posts/884397129722732,2023-10-19 09:00:41 CST,團結一心，挺最在地的吳琪銘、莊銘淵！ ​ 輔選行程一場接一場，昨日晚間我到三峽祖師廟與廣行宮參香祈福，除了祈求祖師爺和關聖帝君保佑台灣風調雨順，更要請託在地鄉親，力挺 吳琪銘 高票連任。 ​ 接著我們再到永和，與 莊銘淵里長拼立委候選人一起參加信賴之友分會，與在地鄉親見面，展現熱情與決心，誓言翻轉永和。 ​ 擁有完整歷練的吳琪銘委員，滿滿政績都讓民眾看得見，更無時無刻把地方發展需求放在心上。在我擔任行政院長期間，琪銘就時常主動來找我，積極討論許多三峽所需的建設與發展願景。包括整治三峽河、改建三鶯大橋、爭取捷運三鶯線等各種地方建設，我相信，在地鄉親都相當有感。 ​ 琪銘絕對是用心深耕地方、服務基層的立委模範，我要懇託土城、三峽的鄉親，把優秀的吳琪銘留在立法院，繼續為地方爭取建設與預算、為鄉親打拚，讓他持續為新北、為台灣努力。 ​ 出身基層里長的莊銘淵，最能了解地方心聲。過去永和對民進黨來說一直都是艱困選區，而銘淵勇敢、願意承擔的精神，正是民進黨提名他的理由。 ​ 我相信，永和的市民朋友，就是銘淵的最大靠山。我更勉勵銘淵，一定要發揮工兵的精神，把鄰里走透，每天出門向民眾闡述理念、說明政見，讓更多市民朋友看見熱情與願意替鄉親爭取建設的決心。請永和鄉親給莊銘淵一個機會，讓他翻轉永和、帶來改變。 ​ 明年 1 月 13 日，請大家支持我、支持民進黨所推出的優質候選人，我們有信心，無論是守護台灣、維護民主和平繁榮的發展，或是照顧人民、推動地方建設，民進黨始終都是台灣政黨第一品牌。,yes,吳,no,,
1275,939,chingte,https://www.facebook.com/100044573580122/posts/885618782933900,2023-10-21 15:08:15 CST,過往民主路途篳路藍縷，今日共同守護和平繁榮！ ​ 早上我受邀出席「雷震民主人權紀念講座」，我要表達最高的敬意，感謝雷震先生在專制獨裁的黑暗年代，像一盞明燈勇敢地對抗強權，為民主運動的歷史留下波瀾壯闊的一頁。 ​ 台灣今日的民主、自由、人權的生活，是由成千上萬的民主前輩，不懼犧牲奮鬥而得來的，是因為有這些看似徒勞無功，對專制獨裁高牆的敲擊，以及一棒接一棒的努力，最終才能推倒壓迫的高牆，讓我們走到如今的民主自由。 ​ 如今，透過一代又一代人的努力，我們的民主，根據《經濟學人》的評比，是全球第十名、亞洲第一名，根據「自由之家」的評比的話，台灣的自由指數高達 94 分，位居亞洲第二名。就人權而言，台灣也是亞洲第一個通過婚姻平權的國家。 ​ 民主前輩完成了歷史所交付的使命，而當今的台灣，站在印太第一島鏈的位置，直接面對中國強權的威脅、併吞；我特別留意到 ＃吳介民 教授在演講中的一句話：「所謂中國的銳實力，其實就是無時無刻運用各種手段在進行隱密的作戰」，換句話說，除了文攻武嚇、經濟制裁及滲透作戰之外，還有我們難以察覺的「銳實力」隱密作戰。 ​ 在這種情況之下，如果對中國的銳實力、侵略台灣的意圖視而不見，選擇接受「一個中國原則的九二共識」，或者是「兩岸一家親」的口號，甚至認為藉由一紙「和平協議」就有辦法得到和平，我認為這是誤人誤己，更是犧牲了台灣全體國人歷經歲月，共同打拚才得來的基礎。 ​ 因此，未來我會以蔡英文 Tsai Ing-wen總統的 ＃四大堅持為基礎，推動我的 ＃和平四大支柱行動方案，以「強化國防嚇阻力量」、「鞏固經濟安全發展現況」、「強健民主夥伴關係」，以及「維持兩岸現況」的方案下，追求兩岸的福祉與共榮，維持印太地區的和平與穩定。 ​ 特別是我的第四大支柱，就是要秉持著台灣人民追求和平的理念、與人為善的精神，在對等尊嚴的前提之下追求和平。蔡總統今年雙十國慶的演說也特別強調，台灣願意以民意共識為基礎、以對等尊嚴為前提、以民主對話為程序、以維持現狀為核心，並以和平為唯一的選項，另謀兩岸互動的共識基礎，共同來推動和平的發展。 我的使命就是守護台灣、增進民主和平跟繁榮。未來，我會以和平作為燈塔、以民主作為指南針，即便國際的情勢波濤洶湧，我有信心帶領台灣這條船勇往直前！挺台灣 TEAMTANWAN TEEAN TAIWAN 民主路途筆路藍樓 共同守護和平繁榮 雷震民主人權紀念講座 普農民主人權紀念講座2023.10214起 觀情傷 2023.10.21,yes,吳,no,,
1199,944,chingte,https://www.facebook.com/100044573580122/posts/885733569589088,2023-10-21 20:26:59 CST,我們都是台灣隊、團結一心挺台灣，支持吳思瑤、吳崢、羅致政！ ​ 馬不停蹄的助選行程還在繼續，因為挺台灣的夥伴需要一起拚！今天我在關渡宮媽祖文化季，與 吳思瑤 委員一同祝福關渡媽神威顯赫，以及媽祖文化季能圓滿順利。再到新北中和、板橋，參加 吳崢、 羅致政粉絲團 的聯合競選總部成立大會。 ​ 這幾場活動下來，很高興看到這麼多父老鄉親都站出來相挺，我們把這股堅定守護台灣的氣勢，在明年的1月13日變成選票，讓賴清德當選總統，讓民進能黨在國會過半！ ​ 在小時候， 思瑤就陪著父親到書店買美麗島雜誌，高中在野百合學運時期送便當水果給靜坐的學生，到大學開始擔任選舉志工，一直到擔任10年幕僚、10年議員，現在已經是一位表現傑出的立法委員，她爭取經費，重新振興了北投士林的文化遺址，對台灣文化的關心更是不遺餘力，我要請台北市第一選區的朋友繼續支持思瑤，讓她能留在國會，與台灣隊的夥伴繼續努力。 ​ 而吳崢則是在十年前的太陽花學運，成功擋下馬政府充滿爭議的服貿，台灣才能有今天的經濟發展。這次選舉我推動了民主大聯盟，就是要讓跨黨派、跨世代、跨領域的好人才，能夠進入立法院為國家服務。這個過程當中，我聽到大家不斷建議、不斷推薦，這個選區最好的人才就是吳崢，所以，要特別請新北市第八選區朋友，支持吳崢這位年輕人，讓他以立委身份進入國會，繼續守護台灣。 ​ 我也要藉此機會感謝 立法委員 江永昌，永昌在國會專業問政，連續七次獲得評鑑第一名的優秀委員，他也為地方爭取建設，深獲民眾的信賴。 ​ 最後，羅致政曾經獲得過十一次公督盟評鑑第一名、五次口袋國會評鑑第一名。更難得的是，他會到第一線教育現場了解狀況，為了要讓孩子們擁有更舒適的學習空間，致政協助地方校舍改建、操場改善、補強教育設施，為地方爭取6.5億的經費。除此之外，致政也對對動物福利也相當關心，被評鑑為動物保護優秀的委員，這麼用心賣力的委員，請新北市第七選區的鄉親，一定要用選票力挺。 ​ 從國家安全到文化和教育，這些夥伴跟我一樣，都希望台灣的國防能安全無憂、為國際社會作出貢獻，而城鄉能夠均衡發展，打造一個宜生、宜育、宜養、宜居、宜老的城市，為了實現這個理想，我要再次拜託大家總統支持賴清德，區域立委和政黨票，支持守護台灣的第一黨派民主進步黨，讓國會過半，守護台灣！,yes,吳,no,,
1278,948,chingte,https://www.facebook.com/100044573580122/posts/886175362878242,2023-10-22 17:28:55 CST,支持王定宇、郭國文，讓我們守護民主，共同打拚！ ​ 回到熟悉的台南，參與 王定宇 與 郭國文 的競選總部成立大會，台南這座城市，不只天氣很熱情，人們也很溫暖。尤其是我一路過來，握了許多鄉親堅定的手，給予我很多的支持與鼓勵，讓我除了深深感動之外，也心懷感謝。 ​ 一直以來，我在台南承蒙大家的疼惜和栽培，在此，我也要請大家支持我們優秀的立法委員王定宇與郭國文，他們不僅在台南地震的時候心繫地方、四處奔波，他們也熱愛台灣，志在守護我們的自由與民主。 ​ 王定宇從議員一路走來，對台南市的發展瞭若指掌。他是中央和地方推動建設的橋樑，為了地方大力爭取建設，像是高鐵沙崙特定區，他與地方細心溝通，並聯合當地里長傳達意見，讓市政府、行政院深入了解當地民意，最終才能讓中央順利投資一百多億，發展沙崙綠能智慧科學城。 ​ 除了專業、認真、表現第一名之外，定宇更是位「國安立委」，他在國會擔任「國防委員會」的召集委員，站在第一線照顧國防的預算，讓軍事採購、國防自主，以及潛艦國造都可以順利推動，強化國防嚇阻能力，以守護民主與自由，請台南第六選區的鄉親們，讓王定宇繼續留在國會來保護台灣。 ​ 而郭國文則是做事用心、熱愛地方的立委，他所爭取的建設，我相信在地鄉親都感受得到。特別是善化地區，除了台積電之外，更有許多國際大廠到此投資，會有如此成果，都是在時任議會總召的國文率領之下，幫忙和里長、地方民眾說明，才能讓我們順利解決土地、水等問題，這些大廠才會安心來到台南尋求發展。 ​ 國文除了專業問政受到肯定，在外交方面，也為加強台日兩國的連結做出巨大貢獻。他是立法院「台日交流聯誼會」的成員，也是促進台日關係的「亞東國會議員友好協會」會長，更領銜「台日執政黨2+2會議」，與日方人員共同討論國防外交議題，透過台日共同的努力，維護印太地區的繁榮與穩定，台南第二選區的朋友們，請繼續支持郭國文，讓台灣的國際關係能更加向前。 ​ 選舉的過程中，我切身感受到，台灣能有如今的民主，是倚靠多少民主前輩胼手胝足、一步一腳印地打拚而來，因此，我也要懇請各位鄉親支持我，總統賴清德一票，以及我們優秀的王定宇與郭國文一票，讓民進黨國會過半，成為守護台灣民主自由的重大力量！,yes,郭,no,,
76,1011,chingte,https://www.facebook.com/100044573580122/posts/890431919119253,2023-10-30 15:00:11 CST,📣 2024 團結一致，一起「賴」競總挺台灣！ ​ 決定台灣未來的關鍵時刻，就是現在。 ​ 我在各地的競選總部未來將陸續成立，攜手與 #民主大聯盟 的強力戰將，積極爭取更多支持，為民主和平繁榮來拚！ ​ 這個週末，邀請台南、新北、苗栗、新竹與南桃園的 TEAM TAIWAN 隊友，做伙來支持、共同挺台灣！ ​ ​ 🟢 11月4日（六） ❙ ​ 09：00 台南市競總成立 → 仁德區中山路999號旁（中山路與文忠路口） ​ ❙ ​ 15：00新北市競總成立 → 板橋第一運動場（漢生東路278號） ​ 🟢 11月5日（日） ❙ ​ 09：30 苗栗縣競總成立 → 苗栗市民族路222號 ​ ❙ ​ 14：00 新竹縣競總成立 → 竹北停15停車場（竹北市光明一路588巷旁） ​ ❙ ​ 16：00 桃園市競總成立南桃場 → 中壢區復興路（中美路中央東路間）AMTAIWAN 台南隊！挺台灣！ 11/4六09:00 11/4 09:00 2024賴清德總統暨立委 台南市聯合競總成立 仁德區中山路999號旁 （中山路與文忠路口） æ林林热 區 王 林 四 定 宜 宇 憲 瑾 情人 陳郭。賴 第” 陳 第 賴 亭 選 或 惠 妃 員 2024 總統挺！ 賴清德,yes,郭,no,,
1328,1063,chingte,https://www.facebook.com/100044573580122/posts/893995618762883,2023-11-06 13:26:40 CST,回首百年歲月，革新當代教育！ 上週末，我和教育部長潘文忠、吳思瑤 委員，一起出席四代同堂教科書特展暨當代數位教科書國際論壇。現場我與許多教育從業人員，分享彼此對於教育的看法，透過這樣的交流與學習，相信未來台灣的教育環境，肯定能夠更加多元、進步。 ​ 過往在我受教育的年代，台灣有許多世代的人，都只知道中國的三川五嶽，而不認識台灣的濁水溪、淡水河，也不知道何處是台灣的芒果、菱角的盛產之地。 ​ 如今走過威權時代，現在的教科書已跳脫過往的敘事結構，逐漸轉向以日常生活為中心來呈現教學內容。以前書中的文章多為古文，現在則有當代作者所寫的文章，在內容上更貼近當代社會，與日常生活也更緊密。 ​ 我在行政院長任內，有感於數位時代的趨勢來臨，提出了「2030 智慧國家」，其中在教育的層面，擬定了「建置校園智慧網路計畫」、「強化數位教學暨學習資訊應用環境計畫」等。接下來在 蘇貞昌 院長任內，也推出「班班有網路，生生用平板」等計畫。 ​ 我認為，未來全面智慧化的時代，將會包括智慧製造、智慧家庭、智慧教學、智慧國家等，無人工廠、無人駕駛，無紙時代也會緊接來臨。其中，台灣受益於強大的強大的半導體、ICT 產業，在新時代將會佔有相對優勢，像是最近國科會也規劃運用半導體、資通訊產業帶動生成式 AI 的學習計畫，進一步推動科技產業發展。 ​ 未來，政府會持續與業界共同合作，在教育方面加強數位教學，我們一起努力，讓台灣能藉由科技產業之力，讓孩子們有更完整、更先進、更好的數位學習環境，在全球競爭上立於不敗之地。,yes,吳,no,,
596,1079,chingte,https://www.facebook.com/100044573580122/posts/894906518671793,2023-11-08 12:00:10 CST,給下一代更好的國家，給世界更好的台灣！ ​ 回我的母校成功大學，和學弟妹們近距離面對面，這次還有台南一中和南科實驗中學的同學一起加入，是一場高中大學共同舉辦的論壇，十分難得。 ​ 校史已有 101 年的台南一中，百年來為國家培育出各行各業的人才，像台灣文學家葉石濤、國際大導演李安、中研院的院長翁啟惠和國家太空中心主任吳宗信，都是台南一中的傑出校友。 ​ 南科實中的同學則在今年代表台灣，參加美國休士頓「世界機器人競賽」，獲得工業設計獎肯定，謝謝你們讓世界看見台灣。 ​ 我的母校成功大學，在校長、教授們的努力之下不斷進步，包括成立全台灣第一間智慧運算學院、半導體學院，栽培的人才有 20 萬名，校友遍佈各界，為國家和世界做出卓越的貢獻。 ​ 在演講中，我向同學們報告 #國家希望工程 的願景，有特別針對「0-22歲投資未來世代」的擘劃，包含「高中職全面免學雜費」、 「減輕高教學費」的負擔，並且「推動年輕族群心理健康支持方案」、「設立百億海外圓夢基金」、「拓展青年學子國際視野」等具體政策。 ​ 因為我相信，人民是國家最寶貴的資產，人才好、國家社會就會好，政府有責任推動教育平權，給年輕人踏出國門、面向世界的機會。投資青年、投資國家未來世代，是穩賺不賠的。 ​ 能有更多和年輕學子交流、互動的機會，都令我十分珍惜，希望透過完整的說明及問答，讓所有同學關心的問題，得到解答跟收穫。,yes,吳,no,,
